Model,Molecule,Run,Config,Criterion,Score
GPT-5.4-High,Arginine,2,Exact Report,Novelty of Reactions,7
GPT-5.4-High,Arginine,2,Exact Report,Pathway Coherence,8
GPT-5.4-High,Arginine,2,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Arginine,3,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Arginine,3,Exact Report,Environmental Consistency,8
GPT-5.4-High,Arginine,3,Exact Report,Mechanistic Detail,10
GPT-5.4-High,Arginine,3,Exact Report,Network Completeness,8
GPT-5.4-High,Arginine,3,Exact Report,Novelty of Reactions,8
GPT-5.4-High,Arginine,3,Exact Report,Pathway Coherence,9
GPT-5.4-High,Arginine,3,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Arginine,4,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Arginine,4,Exact Report,Environmental Consistency,8
GPT-5.4-High,Arginine,4,Exact Report,Mechanistic Detail,10
GPT-5.4-High,Arginine,4,Exact Report,Network Completeness,7
GPT-5.4-High,Arginine,4,Exact Report,Novelty of Reactions,8
GPT-5.4-High,Arginine,4,Exact Report,Pathway Coherence,9
GPT-5.4-High,Arginine,4,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Arginine,5,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Arginine,5,Exact Report,Environmental Consistency,8
GPT-5.4-High,Arginine,5,Exact Report,Mechanistic Detail,10
GPT-5.4-High,Arginine,5,Exact Report,Network Completeness,8
GPT-5.4-High,Arginine,5,Exact Report,Novelty of Reactions,9
GPT-5.4-High,Arginine,5,Exact Report,Pathway Coherence,9
GPT-5.4-High,Arginine,5,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Glutamate,1,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Glutamate,1,Exact Report,Environmental Consistency,9
GPT-5.4-High,Glutamate,1,Exact Report,Mechanistic Detail,8
GPT-5.4-High,Glutamate,1,Exact Report,Network Completeness,9
GPT-5.4-High,Glutamate,1,Exact Report,Novelty of Reactions,8
GPT-5.4-High,Glutamate,1,Exact Report,Pathway Coherence,9
GPT-5.4-High,Glutamate,1,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Glutamate,2,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Glutamate,2,Exact Report,Environmental Consistency,9
GPT-5.4-High,Glutamate,2,Exact Report,Mechanistic Detail,9
GPT-5.4-High,Glutamate,2,Exact Report,Network Completeness,8
GPT-5.4-High,Glutamate,2,Exact Report,Novelty of Reactions,9
GPT-5.4-High,Glutamate,2,Exact Report,Pathway Coherence,9
GPT-5.4-High,Glutamate,2,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Glutamate,3,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Glutamate,3,Exact Report,Environmental Consistency,9
GPT-5.4-High,Glutamate,3,Exact Report,Mechanistic Detail,9
GPT-5.4-High,Glutamate,3,Exact Report,Network Completeness,9
GPT-5.4-High,Glutamate,3,Exact Report,Novelty of Reactions,8
GPT-5.4-High,Glutamate,3,Exact Report,Pathway Coherence,9
GPT-5.4-High,Glutamate,3,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Glutamate,4,Exact Report,Chemical Feasibility,6
GPT-5.4-High,Glutamate,4,Exact Report,Environmental Consistency,8
GPT-5.4-High,Glutamate,4,Exact Report,Mechanistic Detail,7
GPT-5.4-High,Glutamate,4,Exact Report,Network Completeness,3
GPT-5.4-High,Glutamate,4,Exact Report,Novelty of Reactions,7
GPT-5.4-High,Glutamate,4,Exact Report,Pathway Coherence,4
GPT-5.4-High,Glutamate,4,Exact Report,Prebiotic Plausibility,5
GPT-5.4-High,Glutamate,5,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Glutamate,5,Exact Report,Environmental Consistency,8
GPT-5.4-High,Glutamate,5,Exact Report,Mechanistic Detail,8
GPT-5.4-High,Glutamate,5,Exact Report,Network Completeness,8
GPT-5.4-High,Glutamate,5,Exact Report,Novelty of Reactions,8
GPT-5.4-High,Glutamate,5,Exact Report,Pathway Coherence,9
GPT-5.4-High,Glutamate,5,Exact Report,Prebiotic Plausibility,8
GPT-5.4-High,Glycine,1,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Glycine,1,Exact Report,Environmental Consistency,9
GPT-5.4-High,Glycine,1,Exact Report,Mechanistic Detail,9
GPT-5.4-High,Glycine,1,Exact Report,Network Completeness,8
GPT-5.4-High,Glycine,1,Exact Report,Novelty of Reactions,10
GPT-5.4-High,Glycine,1,Exact Report,Pathway Coherence,9
GPT-5.4-High,Glycine,1,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Glycine,2,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Glycine,2,Exact Report,Environmental Consistency,8
GPT-5.4-High,Glycine,2,Exact Report,Mechanistic Detail,8
GPT-5.4-High,Glycine,2,Exact Report,Network Completeness,7
GPT-5.4-High,Glycine,2,Exact Report,Novelty of Reactions,9
GPT-5.4-High,Glycine,2,Exact Report,Pathway Coherence,6
GPT-5.4-High,Glycine,2,Exact Report,Prebiotic Plausibility,8
GPT-5.4-High,Glycine,3,Exact Report,Chemical Feasibility,7
GPT-5.4-High,Glycine,3,Exact Report,Environmental Consistency,8
GPT-5.4-High,Glycine,3,Exact Report,Mechanistic Detail,8
GPT-5.4-High,Glycine,3,Exact Report,Network Completeness,5
GPT-5.4-High,Glycine,3,Exact Report,Novelty of Reactions,8
GPT-5.4-High,Glycine,3,Exact Report,Pathway Coherence,6
GPT-5.4-High,Glycine,3,Exact Report,Prebiotic Plausibility,6
GPT-5.4-High,Glycine,4,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Glycine,4,Exact Report,Environmental Consistency,8
GPT-5.4-High,Glycine,4,Exact Report,Mechanistic Detail,8
GPT-5.4-High,Glycine,4,Exact Report,Network Completeness,8
GPT-5.4-High,Glycine,4,Exact Report,Novelty of Reactions,9
GPT-5.4-High,Glycine,4,Exact Report,Pathway Coherence,7
GPT-5.4-High,Glycine,4,Exact Report,Prebiotic Plausibility,5
GPT-5.4-High,Glycine,5,Exact Report,Chemical Feasibility,7
GPT-5.4-High,Glycine,5,Exact Report,Environmental Consistency,6
GPT-5.4-High,Glycine,5,Exact Report,Mechanistic Detail,7
GPT-5.4-High,Glycine,5,Exact Report,Network Completeness,3
GPT-5.4-High,Glycine,5,Exact Report,Novelty of Reactions,7
GPT-5.4-High,Glycine,5,Exact Report,Pathway Coherence,4
GPT-5.4-High,Glycine,5,Exact Report,Prebiotic Plausibility,4
GPT-5.4-High,L-Alanine,1,Exact Report,Chemical Feasibility,8
GPT-5.4-High,L-Alanine,1,Exact Report,Environmental Consistency,8
GPT-5.4-High,L-Alanine,1,Exact Report,Mechanistic Detail,8
GPT-5.4-High,L-Alanine,1,Exact Report,Network Completeness,7
GPT-5.4-High,L-Alanine,1,Exact Report,Novelty of Reactions,9
GPT-5.4-High,L-Alanine,1,Exact Report,Pathway Coherence,7
GPT-5.4-High,L-Alanine,1,Exact Report,Prebiotic Plausibility,8
GPT-5.4-High,L-Alanine,2,Exact Report,Chemical Feasibility,8
GPT-5.4-High,L-Alanine,2,Exact Report,Environmental Consistency,8
GPT-5.4-High,L-Alanine,2,Exact Report,Mechanistic Detail,8
GPT-5.4-High,L-Alanine,2,Exact Report,Network Completeness,7
GPT-5.4-High,L-Alanine,2,Exact Report,Novelty of Reactions,9
GPT-5.4-High,L-Alanine,2,Exact Report,Pathway Coherence,8
GPT-5.4-High,L-Alanine,2,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,L-Alanine,3,Exact Report,Chemical Feasibility,8
GPT-5.4-High,L-Alanine,3,Exact Report,Environmental Consistency,8
GPT-5.4-High,L-Alanine,3,Exact Report,Mechanistic Detail,7
GPT-5.4-High,L-Alanine,3,Exact Report,Network Completeness,7
GPT-5.4-High,L-Alanine,3,Exact Report,Novelty of Reactions,8
GPT-5.4-High,L-Alanine,3,Exact Report,Pathway Coherence,7
GPT-5.4-High,L-Alanine,3,Exact Report,Prebiotic Plausibility,8
GPT-5.4-High,L-Alanine,4,Exact Report,Chemical Feasibility,7
GPT-5.4-High,L-Alanine,4,Exact Report,Environmental Consistency,8
GPT-5.4-High,L-Alanine,4,Exact Report,Mechanistic Detail,8
GPT-5.4-High,L-Alanine,4,Exact Report,Network Completeness,4
GPT-5.4-High,L-Alanine,4,Exact Report,Novelty of Reactions,7
GPT-5.4-High,L-Alanine,4,Exact Report,Pathway Coherence,5
GPT-5.4-High,L-Alanine,4,Exact Report,Prebiotic Plausibility,7
GPT-5.4-High,L-Alanine,5,Exact Report,Chemical Feasibility,7
GPT-5.4-High,L-Alanine,5,Exact Report,Environmental Consistency,8
GPT-5.4-High,L-Alanine,5,Exact Report,Mechanistic Detail,7
GPT-5.4-High,L-Alanine,5,Exact Report,Network Completeness,5
GPT-5.4-High,L-Alanine,5,Exact Report,Novelty of Reactions,8
GPT-5.4-High,L-Alanine,5,Exact Report,Pathway Coherence,6
GPT-5.4-High,L-Alanine,5,Exact Report,Prebiotic Plausibility,7
GPT-5.4-High,L-Proline,1,Exact Report,Chemical Feasibility,9
GPT-5.4-High,L-Proline,1,Exact Report,Environmental Consistency,7
GPT-5.4-High,L-Proline,1,Exact Report,Mechanistic Detail,9
GPT-5.4-High,L-Proline,1,Exact Report,Network Completeness,5
GPT-5.4-High,L-Proline,1,Exact Report,Novelty of Reactions,6
GPT-5.4-High,L-Proline,1,Exact Report,Pathway Coherence,8
GPT-5.4-High,L-Proline,1,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,L-Proline,2,Exact Report,Chemical Feasibility,10
GPT-5.4-High,L-Proline,2,Exact Report,Environmental Consistency,9
GPT-5.4-High,L-Proline,2,Exact Report,Mechanistic Detail,10
GPT-5.4-High,L-Proline,2,Exact Report,Network Completeness,7
GPT-5.4-High,L-Proline,2,Exact Report,Novelty of Reactions,6
GPT-5.4-High,L-Proline,2,Exact Report,Pathway Coherence,9
GPT-5.4-High,L-Proline,2,Exact Report,Prebiotic Plausibility,10
GPT-5.4-High,L-Proline,3,Exact Report,Chemical Feasibility,8
GPT-5.4-High,L-Proline,3,Exact Report,Environmental Consistency,5
GPT-5.4-High,L-Proline,3,Exact Report,Mechanistic Detail,8
GPT-5.4-High,L-Proline,3,Exact Report,Network Completeness,5
GPT-5.4-High,L-Proline,3,Exact Report,Novelty of Reactions,4
GPT-5.4-High,L-Proline,3,Exact Report,Pathway Coherence,6
GPT-5.4-High,L-Proline,3,Exact Report,Prebiotic Plausibility,6
GPT-5.4-High,L-Proline,4,Exact Report,Chemical Feasibility,6
GPT-5.4-High,L-Proline,4,Exact Report,Environmental Consistency,7
GPT-5.4-High,L-Proline,4,Exact Report,Mechanistic Detail,6
GPT-5.4-High,L-Proline,4,Exact Report,Network Completeness,4
GPT-5.4-High,L-Proline,4,Exact Report,Novelty of Reactions,4
GPT-5.4-High,L-Proline,4,Exact Report,Pathway Coherence,5
GPT-5.4-High,L-Proline,4,Exact Report,Prebiotic Plausibility,6
GPT-5.4-High,L-Proline,5,Exact Report,Chemical Feasibility,9
GPT-5.4-High,L-Proline,5,Exact Report,Environmental Consistency,8
GPT-5.4-High,L-Proline,5,Exact Report,Mechanistic Detail,9
GPT-5.4-High,L-Proline,5,Exact Report,Network Completeness,5
GPT-5.4-High,L-Proline,5,Exact Report,Novelty of Reactions,4
GPT-5.4-High,L-Proline,5,Exact Report,Pathway Coherence,8
GPT-5.4-High,L-Proline,5,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Serine,1,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Serine,1,Exact Report,Environmental Consistency,9
GPT-5.4-High,Serine,1,Exact Report,Mechanistic Detail,9
GPT-5.4-High,Serine,1,Exact Report,Network Completeness,9
GPT-5.4-High,Serine,1,Exact Report,Novelty of Reactions,10
GPT-5.4-High,Serine,1,Exact Report,Pathway Coherence,10
GPT-5.4-High,Serine,1,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Serine,2,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Serine,2,Exact Report,Environmental Consistency,9
GPT-5.4-High,Serine,2,Exact Report,Mechanistic Detail,9
GPT-5.4-High,Serine,2,Exact Report,Network Completeness,10
GPT-5.4-High,Serine,2,Exact Report,Novelty of Reactions,9
GPT-5.4-High,Serine,2,Exact Report,Pathway Coherence,10
GPT-5.4-High,Serine,2,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Serine,3,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Serine,3,Exact Report,Environmental Consistency,9
GPT-5.4-High,Serine,3,Exact Report,Mechanistic Detail,9
GPT-5.4-High,Serine,3,Exact Report,Network Completeness,10
GPT-5.4-High,Serine,3,Exact Report,Novelty of Reactions,9
GPT-5.4-High,Serine,3,Exact Report,Pathway Coherence,9
GPT-5.4-High,Serine,3,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Serine,4,Exact Report,Chemical Feasibility,10
GPT-5.4-High,Serine,4,Exact Report,Environmental Consistency,9
GPT-5.4-High,Serine,4,Exact Report,Mechanistic Detail,10
GPT-5.4-High,Serine,4,Exact Report,Network Completeness,10
GPT-5.4-High,Serine,4,Exact Report,Novelty of Reactions,10
GPT-5.4-High,Serine,4,Exact Report,Pathway Coherence,10
GPT-5.4-High,Serine,4,Exact Report,Prebiotic Plausibility,10
GPT-5.4-High,Serine,5,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Serine,5,Exact Report,Environmental Consistency,9
GPT-5.4-High,Serine,5,Exact Report,Mechanistic Detail,9
GPT-5.4-High,Serine,5,Exact Report,Network Completeness,10
GPT-5.4-High,Serine,5,Exact Report,Novelty of Reactions,10
GPT-5.4-High,Serine,5,Exact Report,Pathway Coherence,10
GPT-5.4-High,Serine,5,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Threonine,1,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Threonine,1,Exact Report,Environmental Consistency,9
GPT-5.4-High,Threonine,1,Exact Report,Mechanistic Detail,8
GPT-5.4-High,Threonine,1,Exact Report,Network Completeness,8
GPT-5.4-High,Threonine,1,Exact Report,Novelty of Reactions,8
GPT-5.4-High,Threonine,1,Exact Report,Pathway Coherence,9
GPT-5.4-High,Threonine,1,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Threonine,2,Exact Report,Chemical Feasibility,4
GPT-5.4-High,Threonine,2,Exact Report,Environmental Consistency,8
GPT-5.4-High,Threonine,2,Exact Report,Mechanistic Detail,6
GPT-5.4-High,Threonine,2,Exact Report,Network Completeness,7
GPT-5.4-High,Threonine,2,Exact Report,Novelty of Reactions,8
GPT-5.4-High,Threonine,2,Exact Report,Pathway Coherence,6
GPT-5.4-High,Threonine,2,Exact Report,Prebiotic Plausibility,6
GPT-5.4-High,Threonine,3,Exact Report,Chemical Feasibility,6
GPT-5.4-High,Threonine,3,Exact Report,Environmental Consistency,9
GPT-5.4-High,Threonine,3,Exact Report,Mechanistic Detail,7
GPT-5.4-High,Threonine,3,Exact Report,Network Completeness,9
GPT-5.4-High,Threonine,3,Exact Report,Novelty of Reactions,8
GPT-5.4-High,Threonine,3,Exact Report,Pathway Coherence,8
GPT-5.4-High,Threonine,3,Exact Report,Prebiotic Plausibility,7
GPT-5.4-High,Threonine,4,Exact Report,Chemical Feasibility,8
GPT-5.4-High,Threonine,4,Exact Report,Environmental Consistency,9
GPT-5.4-High,Threonine,4,Exact Report,Mechanistic Detail,8
GPT-5.4-High,Threonine,4,Exact Report,Network Completeness,9
GPT-5.4-High,Threonine,4,Exact Report,Novelty of Reactions,8
GPT-5.4-High,Threonine,4,Exact Report,Pathway Coherence,9
GPT-5.4-High,Threonine,4,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Threonine,5,Exact Report,Chemical Feasibility,2
GPT-5.4-High,Threonine,5,Exact Report,Environmental Consistency,6
GPT-5.4-High,Threonine,5,Exact Report,Mechanistic Detail,4
GPT-5.4-High,Threonine,5,Exact Report,Network Completeness,5
GPT-5.4-High,Threonine,5,Exact Report,Novelty of Reactions,4
GPT-5.4-High,Threonine,5,Exact Report,Pathway Coherence,2
GPT-5.4-High,Threonine,5,Exact Report,Prebiotic Plausibility,3
GPT-5.4-High,Valine,1,Exact Report,Chemical Feasibility,7
GPT-5.4-High,Valine,1,Exact Report,Environmental Consistency,7
GPT-5.4-High,Valine,1,Exact Report,Mechanistic Detail,8
GPT-5.4-High,Valine,1,Exact Report,Network Completeness,6
GPT-5.4-High,Valine,1,Exact Report,Novelty of Reactions,6
GPT-5.4-High,Valine,1,Exact Report,Pathway Coherence,8
GPT-5.4-High,Valine,1,Exact Report,Prebiotic Plausibility,8
GPT-5.4-High,Valine,2,Exact Report,Chemical Feasibility,8
GPT-5.4-High,Valine,2,Exact Report,Environmental Consistency,8
GPT-5.4-High,Valine,2,Exact Report,Mechanistic Detail,8
GPT-5.4-High,Valine,2,Exact Report,Network Completeness,7
GPT-5.4-High,Valine,2,Exact Report,Novelty of Reactions,6
GPT-5.4-High,Valine,2,Exact Report,Pathway Coherence,8
GPT-5.4-High,Valine,2,Exact Report,Prebiotic Plausibility,8
GPT-5.4-High,Valine,3,Exact Report,Chemical Feasibility,8
GPT-5.4-High,Valine,3,Exact Report,Environmental Consistency,6
GPT-5.4-High,Valine,3,Exact Report,Mechanistic Detail,8
GPT-5.4-High,Valine,3,Exact Report,Network Completeness,7
GPT-5.4-High,Valine,3,Exact Report,Novelty of Reactions,4
GPT-5.4-High,Valine,3,Exact Report,Pathway Coherence,8
GPT-5.4-High,Valine,3,Exact Report,Prebiotic Plausibility,8
GPT-5.4-High,Valine,4,Exact Report,Chemical Feasibility,8
GPT-5.4-High,Valine,4,Exact Report,Environmental Consistency,8
GPT-5.4-High,Valine,4,Exact Report,Mechanistic Detail,8
GPT-5.4-High,Valine,4,Exact Report,Network Completeness,6
GPT-5.4-High,Valine,4,Exact Report,Novelty of Reactions,7
GPT-5.4-High,Valine,4,Exact Report,Pathway Coherence,8
GPT-5.4-High,Valine,4,Exact Report,Prebiotic Plausibility,8
GPT-5.4-High,Valine,5,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Valine,5,Exact Report,Environmental Consistency,8
GPT-5.4-High,Valine,5,Exact Report,Mechanistic Detail,9
GPT-5.4-High,Valine,5,Exact Report,Network Completeness,7
GPT-5.4-High,Valine,5,Exact Report,Novelty of Reactions,6
GPT-5.4-High,Valine,5,Exact Report,Pathway Coherence,9
GPT-5.4-High,Valine,5,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Arginine,1,Gemini Report,Chemical Feasibility,9
GPT-5.4-High,Arginine,1,Gemini Report,Environmental Consistency,9
GPT-5.4-High,Arginine,1,Gemini Report,Mechanistic Detail,9
GPT-5.4-High,Arginine,1,Gemini Report,Network Completeness,9
GPT-5.4-High,Arginine,1,Gemini Report,Novelty of Reactions,9
GPT-5.4-High,Arginine,1,Gemini Report,Pathway Coherence,9
GPT-5.4-High,Arginine,1,Gemini Report,Prebiotic Plausibility,9
GPT-5.4-High,Arginine,2,Gemini Report,Chemical Feasibility,9
GPT-5.4-High,Arginine,2,Gemini Report,Environmental Consistency,9
GPT-5.4-High,Arginine,2,Gemini Report,Mechanistic Detail,9
GPT-5.4-High,Arginine,2,Gemini Report,Network Completeness,9
GPT-5.4-High,Arginine,2,Gemini Report,Novelty of Reactions,8
GPT-5.4-High,Arginine,2,Gemini Report,Pathway Coherence,9
GPT-5.4-High,Arginine,2,Gemini Report,Prebiotic Plausibility,9
GPT-5.4-High,Arginine,3,Gemini Report,Chemical Feasibility,9
GPT-5.4-High,Arginine,3,Gemini Report,Environmental Consistency,9
GPT-5.4-High,Arginine,3,Gemini Report,Mechanistic Detail,9
GPT-5.4-High,Arginine,3,Gemini Report,Network Completeness,9
GPT-5.4-High,Arginine,3,Gemini Report,Novelty of Reactions,9
GPT-5.4-High,Arginine,3,Gemini Report,Pathway Coherence,9
GPT-5.4-High,Arginine,3,Gemini Report,Prebiotic Plausibility,10
GPT-5.4-High,Arginine,4,Gemini Report,Chemical Feasibility,9
GPT-5.4-High,Arginine,4,Gemini Report,Environmental Consistency,9
GPT-5.4-High,Arginine,4,Gemini Report,Mechanistic Detail,9
GPT-5.4-High,Arginine,4,Gemini Report,Network Completeness,9
GPT-5.4-High,Arginine,4,Gemini Report,Novelty of Reactions,9
GPT-5.4-High,Arginine,4,Gemini Report,Pathway Coherence,9
GPT-5.4-High,Arginine,4,Gemini Report,Prebiotic Plausibility,10
GPT-5.4-High,Arginine,5,Gemini Report,Chemical Feasibility,8
GPT-5.4-High,Arginine,5,Gemini Report,Environmental Consistency,9
GPT-5.4-High,Arginine,5,Gemini Report,Mechanistic Detail,9
GPT-5.4-High,Arginine,5,Gemini Report,Network Completeness,9
GPT-5.4-High,Arginine,5,Gemini Report,Novelty of Reactions,9
GPT-5.4-High,Arginine,5,Gemini Report,Pathway Coherence,9
GPT-5.4-High,Arginine,5,Gemini Report,Prebiotic Plausibility,9
GPT-5.4-High,Glutamate,1,Gemini Report,Chemical Feasibility,8
GPT-5.4-High,Glutamate,1,Gemini Report,Environmental Consistency,8
GPT-5.4-High,Glutamate,1,Gemini Report,Mechanistic Detail,8
GPT-5.4-High,Glutamate,1,Gemini Report,Network Completeness,8
GPT-5.4-High,Glutamate,1,Gemini Report,Novelty of Reactions,9
GPT-5.4-High,Glutamate,1,Gemini Report,Pathway Coherence,9
GPT-5.4-High,Glutamate,1,Gemini Report,Prebiotic Plausibility,9
GPT-5.4-High,Glutamate,2,Gemini Report,Chemical Feasibility,9
GPT-5.4-High,Glutamate,2,Gemini Report,Environmental Consistency,9
GPT-5.4-High,Glutamate,2,Gemini Report,Mechanistic Detail,8
GPT-5.4-High,Glutamate,2,Gemini Report,Network Completeness,9
GPT-5.4-High,Glutamate,2,Gemini Report,Novelty of Reactions,8
GPT-5.4-High,Glutamate,2,Gemini Report,Pathway Coherence,9
GPT-5.4-High,Glutamate,2,Gemini Report,Prebiotic Plausibility,9
GPT-5.4-High,Glutamate,3,Gemini Report,Chemical Feasibility,7
GPT-5.4-High,Glutamate,3,Gemini Report,Environmental Consistency,8
GPT-5.4-High,Glutamate,3,Gemini Report,Mechanistic Detail,8
GPT-5.4-High,Glutamate,3,Gemini Report,Network Completeness,6
GPT-5.4-High,Glutamate,3,Gemini Report,Novelty of Reactions,9
GPT-5.4-High,Glutamate,3,Gemini Report,Pathway Coherence,7
GPT-5.4-High,Glutamate,3,Gemini Report,Prebiotic Plausibility,7
GPT-5.4-High,Glutamate,4,Gemini Report,Chemical Feasibility,8
GPT-5.4-High,Glutamate,4,Gemini Report,Environmental Consistency,8
GPT-5.4-High,Glutamate,4,Gemini Report,Mechanistic Detail,8
GPT-5.4-High,Glutamate,4,Gemini Report,Network Completeness,6
GPT-5.4-High,Glutamate,4,Gemini Report,Novelty of Reactions,8
GPT-5.4-High,Glutamate,4,Gemini Report,Pathway Coherence,6
GPT-5.4-High,Glutamate,4,Gemini Report,Prebiotic Plausibility,7
GPT-5.4-High,Glutamate,5,Gemini Report,Chemical Feasibility,8
GPT-5.4-High,Glutamate,5,Gemini Report,Environmental Consistency,10
GPT-5.4-High,Glutamate,5,Gemini Report,Mechanistic Detail,9
GPT-5.4-High,Glutamate,5,Gemini Report,Network Completeness,9
GPT-5.4-High,Glutamate,5,Gemini Report,Novelty of Reactions,9
GPT-5.4-High,Glutamate,5,Gemini Report,Pathway Coherence,9
GPT-5.4-High,Glutamate,5,Gemini Report,Prebiotic Plausibility,9
GPT-5.4-High,Glycine,1,Gemini Report,Chemical Feasibility,9
